NAME_2,year,week,u10_mean,u10_min,u10_max,u10_sd,v10_mean,v10_min,v10_max,v10_sd,lai_hv_mean,lai_hv_min,lai_hv_max,lai_hv_sd,lai_lv_mean,lai_lv_min,lai_lv_max,lai_lv_sd,skt_mean,skt_min,skt_max,skt_sd,sp_mean,sp_min,sp_max,sp_sd,tp_mean,tp_min,tp_max,tp_sd,swvl1_mean,swvl1_min,swvl1_max,swvl1_sd
Jazan,2023,33,3.2855922260404156,0.8754538084548834,5.990214592628327,1.3458596851860656,1.6134239935107413,-1.6526147107560076,5.092514977833433,1.7543820781284216,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,327.9430485314771,322.36349916710617,332.2724217307501,2.4099244078323134,97150.272664926,92833.40270646087,100799.2937699327,2453.4906259849063,3.9057588619420764e-4,-3.469446951953614e-18,0.002898688277817252,6.433709220685562e-4,0.01239445685627254,-2.7755575615628914e-17,0.04406499758619939,0.010005604660037503
Jazan,2023,34,3.8714279219188676,0.5374835041134564,6.09892478606299,1.4446253229005905,0.9392978505848123,-1.6563697236650927,3.46283937529053,1.401364793358776,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,328.5511122109523,323.2876767626854,332.3291197427489,2.352066834019165,96997.59113252102,92748.32817149375,100654.35196961836,2453.341961140248,2.1216451096167164e-4,-3.469446951953614e-18,0.0013542068240541862,3.45570863913495e-4,0.01726132671230524,0.006651952356809959,0.04014617369019352,0.007138676127045559
Jazan,2023,35,4.5161547126848385,2.190380735643132,7.422103642125817,1.166677306261463,0.8196023438542638,-2.8072811802996545,4.5593031447433585,2.0482013929723584,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,325.1292821905107,310.41344817150804,332.10043776102066,5.539609095410885,97176.29266893343,92882.2417913494,100830.40899336975,2456.078352932095,1.3152975261156968e-4,-3.469446951953614e-18,0.0014364877450093773,3.088712754206882e-4,0.030468364011211814,0.004180078822406258,0.1746388700322619,0.03402955534695717
Jazan,2023,36,4.590849191027813,2.586114542106608,7.330973644989169,1.3043722945834582,-0.04692350812764096,-3.726883841734579,3.0636815030547915,1.4762433282880094,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,326.41301217911143,319.5333234015031,331.1857098341079,2.53155543280801,97011.1387895811,92731.7859008057,100640.96060763279,2434.6176433251435,2.9262240886659914e-4,-3.469446951953614e-18,0.0019918839614569174,5.079284795862471e-4,0.01899420076014699,0.0010048266400014827,0.03994520836219323,0.009049223949148538
Jazan,2023,37,4.621550466778573,2.869191580456274,6.5018341828521855,0.950832913122059,0.6978147585029393,-2.3927277551366672,3.2818477530726318,1.524665083908293,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,327.42787659494053,322.86055173896165,329.97237237733515,1.7777034223204586,97098.43271460652,92762.90112424275,100813.07899550608,2457.179415276531,7.904301434352579e-5,-3.469446951953614e-18,0.0010019416312147741,2.0303198198246355e-4,0.014912477984513355,0.0012794792549352396,0.03257647966884883,0.007143376365819237
Jazan,2023,38,4.741155028699826,2.759405048472753,6.352581904077203,0.9548316863798042,-0.006768711352234857,-1.8827970020829201,2.2616107456742287,0.9419308015367956,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,327.2733220140847,322.1688359925772,331.01656076497835,2.061888810613718,97094.04394891378,92864.1240663101,100670.89424030641,2447.510873428319,3.2487903313654335e-5,-3.469446951953614e-18,7.139584078716052e-4,9.990162157537643e-5,0.011985827356005263,-2.7755575615628914e-17,0.02462495152430358,0.006319008471490943
Jazan,2023,39,4.732532930483047,2.7446950883050265,7.297607149974569,1.1234044227052715,1.240020741560965,-1.3597237038473753,2.686302705691746,0.8155106614088709,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,326.4811697893025,321.066059659202,330.70188679838543,2.3833829029845663,97265.59967451876,92977.9506431874,100950.14352406422,2457.845116964289,2.6911357430797273e-4,-3.469446951953614e-18,0.0018976037395290954,4.668488145909272e-4,0.015005092164771694,-2.7755575615628914e-17,0.03265686580004895,0.008018150326669716
Jazan,2023,40,5.120624163758335,1.3978367841673227,8.938664657466807,1.2609982368887374,1.2530977230253024,-1.72471095861044,3.184968420018238,0.9950584947867482,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,325.33898983753556,319.96328332582675,333.4630799827234,2.6138468803838455,97491.88993522347,93129.58812449453,101082.48168956861,2469.7914636130513,2.449925305160495e-4,-3.469446951953614e-18,0.0012033584689696702,2.856395238138032e-4,0.015664237174440408,-2.7755575615628914e-17,0.033373642136583365,0.008139276495066704
Jazan,2023,41,4.9616506685658885,1.2109126561823083,9.129894139647254,1.2532265157346159,2.027756886169544,-0.349625231303502,3.5462006618722177,0.9716829104370149,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,324.78864413429613,319.2337689047765,335.6431185440744,4.219637039720678,97535.93388722549,93101.22994617216,101244.35962415882,2478.783482870535,2.710046206063807e-4,-3.469446951953614e-18,0.001376491240146216,3.856959290706033e-4,0.015478583490478223,-2.7755575615628914e-17,0.03727906834405589,0.009168975192675574
Jazan,2023,42,3.8787060206778126,2.0170902292769863,5.3024342599080345,0.7783127015027194,1.8789689699005132,-1.2985169934292893,3.4530763417269092,0.9783841333943741,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,319.65709906155956,310.9379047824963,326.53363794961246,4.271872143944448,97641.48932875876,93316.27946511681,101294.38029981079,2486.9138614868434,7.541465428751818e-4,6.8567434129314375e-6,0.0041946127828615155,0.0010636845491608304,0.03604892660879902,0.010711451982416048,0.1297298180684612,0.027015290163559906
Jazan,2023,43,2.6708776265574183,-1.3898800573750216,6.198665491590503,2.3916022516582642,1.8339922597228058,-1.5929100055015557,3.58337528967216,1.0467977779774218,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.2188467428539192,315.85768728025977,302.0221423956966,326.91351463000393,8.70425687776786,97629.76094636616,93187.87993549052,101357.39847386049,2491.300665444887,0.003380306479327624,-3.469446951953614e-18,0.011938447374842266,0.003931635334259975,0.1072958139428064,0.010088459465615124,0.34301432067518106,0.11350083668183673
Jazan,2023,44,0.9606041469867646,-0.1947854886263023,2.8813900840099986,0.7653907098339803,1.1928089046516595,0.22864675669559287,2.2612352443833204,0.5846710466350512,0,0,0,0,0.26017737783349604,0,0.500011347753708,0.22123858157094256,307.4189181686544,305.9985629705406,309.36547991639827,0.8776181215557592,97730.30869371156,93428.92445123068,101320.37529660629,2522.332528850933,0.0018611614180566562,2.828406657834348e-5,0.004928284328045301,0.0011911191476103521,0.23143340846254953,0.1440251517335493,0.3011331463199183,0.04301308946521707
Jazan,2023,45,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,46,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,47,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,48,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,49,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,50,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,51,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,52,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jazan,2023,53,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA,NA,Inf,-Inf,NA
Jiddah,2023,1,2.16329654317901,0.21458193945604198,3.7984305276370556,0.8894414421958288,-1.9590620805956023,-6.828900005929723,4.923914898215515,3.6142943488144286,0,0,0,0,0.1891176185694239,0,0.5046490212052038,0.21542429400458882,304.1975525479049,297.62804646579536,316.6587341931677,4.578840226260798,100957.40186732529,99815.81639116933,101551.17935906338,384.2921876331907,6.923998970133406e-4,-3.469446951953614e-18,0.005925940494626997,0.0015481768349513174,0.11929718838975713,0.022414332916300267,0.2819342586516228,0.06444131262778853
Jiddah,2023,2,2.7939577125003803,-1.2409865581163249,6.056947582657526,1.4610289484471468,-3.51590001181682,-6.628757817875491,0.6807503109494306,1.750410087569777,0,0,0,0,0.1892017266070668,0,0.5060909869002067,0.21554787148764015,304.70715485830056,296.4062043072228,315.2658530317323,5.126314143588987,100899.1100563293,99649.6059571132,101650.82684677948,399.173140485626,0.0013988980980849067,-3.469446951953614e-18,0.027188701818130982,0.0038782198320233938,0.08453210060120975,0.013303904713619946,0.31887838478234487,0.06851103136955516
Jiddah,2023,3,2.689549212245677,-1.266818683288918,4.30682110221434,1.0519021874801515,-0.3856235438349855,-6.364404909075905,4.326492344380087,3.432780422348428,0,0,0,0,0.1892667462957411,0,0.5065976234957482,0.21563161965741798,310.6243638118914,297.2944731618695,323.12608742848903,7.196908379204866,100779.71312299583,99528.29597206751,101475.55755020371,398.2896799385531,9.629613947460743e-5,-3.469446951953614e-18,9.599440778105608e-4,2.0944924470579342e-4,0.04840906138203177,0.01054398087574912,0.201615115894169,0.043218522919965155
Jiddah,2023,4,3.9242999005904182,0.7714077487319387,5.557885275503678,1.1076140498458082,-0.008570436367115542,-3.0093008748084293,2.9164849970186584,1.548489846250117,0,0,0,0,0.18932440901658373,0,0.5069483719080463,0.21568695850360878,316.8063804448215,305.6073466877494,324.3592691894613,3.484301512813002,100591.21523459068,99406.9859870218,101220.33394530237,391.2017514104562,2.6696695494865533e-5,-3.469446951953614e-18,3.2312403333444734e-4,6.66226783700022e-5,0.02323733378334912,0.008882667497613295,0.09045449413293563,0.012256784955872811
Jiddah,2023,5,3.8553098945225424,-0.772061730330502,6.829399881221319,1.1909156011873983,-0.7819785671493003,-8.466085634290796,8.73074698544592,5.634697580854738,0,0,0,0,0.18937988453077373,0,0.5073380923661551,0.2157408670641507,312.53369829350567,301.69801876043726,323.2678324584858,4.839054843760417,100713.1019484614,99302.61213625196,101621.68094128149,465.50369403642543,4.133724201686707e-5,-3.469446951953614e-18,5.913941193654328e-4,1.0442886011492722e-4,0.02318432405142251,0.00801181774294532,0.05822635436595397,0.00874450780461497
Jiddah,2023,6,4.2319368612360515,1.1305460445342408,5.363785557192943,0.5996271619459406,-2.805187185855966,-9.67407328714345,6.288862090667924,4.163232824377811,0,0,0,0,0.18943555888193214,0,0.5075719246410205,0.21579466631259744,314.30243038363017,304.34298102017783,321.13882210793366,3.880470307349802,100758.28774762216,99423.52825770986,101570.08481127828,415.4777604809206,1.1282141585030833e-6,-3.469446951953614e-18,2.2284416092029774e-5,2.215035839257856e-6,0.020983138509835533,0.007234751808010836,0.03799584468059031,0.007469666216497599
Jiddah,2023,7,4.761173257912648,2.3342513216738245,6.256787773228837,0.8228670167572395,-3.162626098342605,-9.322604078853091,6.151053116904503,3.872631825532645,0,0,0,0,0.18949182974399584,0,0.5078057569158858,0.2158528026853224,314.04605508719783,304.28344810757915,323.38595331681654,3.9803593204382643,100737.4250345168,99400.68416961683,101460.98459745472,404.2102333854955,9.226867730382557e-7,-3.469446951953614e-18,3.3426624138042926e-5,3.9117640856476884e-6,0.018888040787655522,0.004488225658673378,0.03689723422085531,0.008288416702359374
Jiddah,2023,8,4.451173111779641,2.7192217426487195,5.604167833104574,0.5571781918310361,-1.481987690496349,-5.953981998112911,3.3847351067815614,2.211058239368957,0,0,0,0,0.18953438085523833,0,0.5078057569158858,0.21591127868519028,318.09831889560917,309.1566422388696,323.51541377754694,2.516903141253493,100632.2051808364,99360.90394724795,101328.64643195031,398.9648178539726,5.815987716299021e-7,-3.469446951953614e-18,9.42802219278116e-6,9.201538667921787e-7,0.016419892630930733,0.001065116238401581,0.03602638446618736,0.009407053801312609
Jiddah,2023,9,5.412030419086996,2.7364431594304484,6.891109958022513,0.8418112025823467,-0.9518641639417057,-4.287131767770066,3.323903897654384,1.8614844635436218,0,0,0,0,0.18957434708589133,0,0.5078057569158858,0.21596933637477136,319.263371438252,310.47959585217325,326.86910118727155,2.850532312318617,100623.80141795771,99383.35417175316,101351.49052004333,401.6891016244812,1.2287913896874098e-6,-3.469446951953614e-18,3.2569531211428665e-5,3.571600839501924e-6,0.013989340028763822,-2.7755575615628914e-17,0.035858913359520433,0.01046842501356233
Jiddah,2023,10,4.958177992000658,-1.759422959149618,6.493223474461321,1.3750096622492631,-0.7502870245257875,-8.697018928199526,9.259077301754184,4.211582505913268,0,0,0,0,0.18961431331654433,0,0.5078057569158858,0.21602750068237345,320.3151388458665,309.33807587726557,327.8679311653158,3.739989437861254,100381.21761901212,99101.7417064685,101119.50486682283,404.9300258832736,9.270596961335097e-7,-3.469446951953614e-18,2.5712787798493758e-5,2.761787693753318e-6,0.012574106644097754,-2.7755575615628914e-17,0.035691442252853506,0.010777478191302876
Jiddah,2023,11,4.6787473250614084,2.0034566076581175,5.964023687939448,0.6098007604990405,-3.0814009543086875,-8.289975528854708,5.915989308795781,3.3420340421555426,0,0,0,0,0.18964910978601834,0,0.5078057569158858,0.21607822630174434,317.3803996037134,306.74886666265706,323.6203050997446,3.7029528519270616,100378.79817125843,99141.52192883738,101053.72964765843,395.2136201628913,3.951941788628532e-4,-3.469446951953614e-18,0.0024847123942614464,7.07214838353351e-4,0.023338534180663558,0.005660523405341816,0.0530414489035462,0.009428525481028655
Jiddah,2023,12,5.0485721250273725,-2.8354027284913803,8.025929568035183,1.5567442819416342,-1.1377143130664613,-7.283256567929012,11.150477304060315,4.567340290155472,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,318.1217020042991,309.5081699132617,325.5385878390348,3.3106713062207365,100335.12151268157,98789.4078813346,101081.693962393,436.20266713786265,2.3876160098575185e-6,-3.469446951953614e-18,1.4656289045143073e-4,1.5517879873740938e-5,0.02000100591367624,0.005586836118408378,0.035537368834719946,0.007352757544668789
Jiddah,2023,13,6.183734039986701,4.925715767807718,7.119652509896706,0.4770746718968573,-5.018684915376341,-9.568181923107252,0.5853729830586708,2.068240021059929,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,317.57323552088286,308.27498815228944,326.9446985366032,3.3747871492347667,100462.73532464034,99145.8544283033,101115.96009453252,400.294096919118,1.5174043139558669e-6,-3.469446951953614e-18,1.294210319191004e-4,9.754356772947086e-6,0.016475089740577074,8.574520661346063e-4,0.035430187326453116,0.008635842998109015
Jiddah,2023,14,4.97001588553036,-1.5376972180848603,7.087003573914678,2.108544416493409,-0.4473762637832191,-5.479723867695472,5.979449026959317,2.78137022976156,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,320.1157749433019,310.59866167737056,326.212349214953,3.2660309616832963,100338.26036433545,99160.03351746449,101015.9187432286,387.5065425112898,8.528949204453632e-5,-3.469446951953614e-18,0.00148362785597329,2.1281069871435508e-4,0.0144051126843971,-2.7755575615628914e-17,0.040983529223528103,0.01034826518707473
Jiddah,2023,15,3.031101820226756,-8.901288010339053,7.328820967891453,3.055477486248428,0.9903549569493172,-9.364284722143935,12.096740557149742,6.625564860176269,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,320.31079489103564,309.081044889538,333.45457528092356,4.452244674723117,100269.49097810045,98800.4360617933,101092.7221428517,437.69121611866007,2.443545696245257e-4,-3.469446951953614e-18,0.003908343745371579,5.401666230829115e-4,0.026413474587952523,0.009961181424548271,0.05610951957768412,0.008535085971363262
Jiddah,2023,16,4.984826523623575,1.7494407101276184,6.794957047657861,1.0353738251323832,-0.25821940431097334,-3.687456206189186,3.817312593908157,1.7723670644490095,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,324.41029257900067,314.9313347609399,330.79827341878325,2.5777373310351557,100024.19233371032,98682.67084903788,100807.17104168891,411.86456266939337,6.135648394569714e-5,-3.469446951953614e-18,9.83942679755826e-4,1.6173129201700086e-4,0.0212722825021625,0.007690273218144861,0.0360397821547207,0.006558011963106551
Jiddah,2023,17,5.265661189996454,2.3371215578041125,7.1038662111801205,1.036892072716457,-2.3401326687116106,-7.109023968947467,3.954746066380669,2.722077760142476,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,325.2313578971465,315.69108812172277,335.95212270946746,3.5467887019141693,100067.43292902925,98932.38036370989,100650.01947015245,380.1092684114088,4.037519893597118e-5,-3.469446951953614e-18,5.271121498691897e-4,9.451848339103375e-5,0.01974063960947449,0.005084422798407623,0.038437968402190964,0.007224470807690613
Jiddah,2023,18,5.828862657717372,4.905982894411987,6.50506319849876,0.4030101754680796,-4.118449307766897,-8.257682417836577,0.2673233896591687,2.052673165115599,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,322.66016090811854,313.00927215418307,329.48098960667954,3.3411915889434045,100291.69202360114,99074.56511890955,100900.91057558787,385.88511645244654,3.5158301683629384e-6,-3.469446951953614e-18,1.1656463801985179e-4,1.6101554659735988e-5,0.015099058265981813,-2.7755575615628914e-17,0.03497466591631909,0.008447063237689853
Jiddah,2023,19,5.992627201824577,4.747043568697282,6.9940796791966,0.5436791824812017,-4.498701839499141,-9.306457523344026,0.02362305185955016,2.693150355484208,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,323.39126152355215,312.5254491184606,333.66057805785226,4.040794662418077,100203.68159729835,99002.48808234019,100906.81852940503,388.6571029822241,2.448836933158822e-7,-3.469446951953614e-18,8.570929266142613e-7,3.881866547748143e-7,0.011276239745206012,-2.7755575615628914e-17,0.034639723702985264,0.009311385473964496
Jiddah,2023,20,5.2628147504667355,3.114237990079623,7.244866561080525,0.919298437546319,-1.1150443805393166,-7.187503738747344,3.8503567075081055,2.8314732575850696,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,325.9922442539175,314.9010958212072,332.8233374140044,3.37151402732017,100051.41915897178,98861.87878149177,100661.04765061114,384.3237778007243,6.559384642444222e-7,-3.469446951953614e-18,5.485394730345844e-5,3.952649534858911e-6,0.007957406722167019,-2.7755575615628914e-17,0.03404352656325105,0.009030492842820197
Jiddah,2023,21,5.476958528488347,3.090917321521032,7.158400697655595,0.7838530293564321,-0.4419334108879585,-6.890482217638718,3.8924128520898575,2.2870290941362454,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,326.5504303965335,314.78297496287655,332.592765498543,3.1089083791438523,100168.34841635714,98869.75605324798,100776.44968183969,388.60031924716674,2.441402963928409e-5,-3.469446951953614e-18,6.231065576502472e-4,9.94396575960436e-5,0.0067167534217569946,-2.7755575615628914e-17,0.03268366117711566,0.008076440679004898
Jiddah,2023,22,4.874262025852189,-2.4884629362428026,7.193919869767911,2.238167410099579,0.9065377045143832,-5.418892658568295,8.67291978664601,4.732904788664273,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,325.29767914315454,316.9412792862947,331.8575812762928,2.919258846528819,100175.07624947953,98939.46990829048,100865.4628526849,387.2052119786254,1.3033059992285635e-4,-3.469446951953614e-18,0.0017853245661423219,3.19797282105814e-4,0.011468763162319226,-2.7755575615628914e-17,0.03141757961071376,0.007483664204987595
Jiddah,2023,23,5.756453263198362,3.507819119445383,7.555569622184215,0.8728998857642645,-1.2943117621356965,-5.735815748095071,4.082041003998651,2.7185146939493037,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,327.2650760532127,317.8635669481406,335.40498689367973,3.065855129119081,99934.77726124488,98726.38970728488,100606.69447549326,392.1563456302231,4.0112823550272545e-5,-3.469446951953614e-18,6.316774869164141e-4,1.1330491599151773e-4,0.010099567243098123,-2.7755575615628914e-17,0.030519934478979077,0.0073544928756212715
Jiddah,2023,24,6.0231289522320965,4.940066948459158,8.165136020354156,0.644100817513421,-4.1998219701651,-6.786092858766154,0.022496547986824655,1.5070899571191638,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,325.32573887358245,317.1850807378892,330.52990282865596,2.7724364056803936,99883.227349928,98688.18493926723,100485.38449044756,383.0362257434965,4.897673866352339e-7,-3.469446951953614e-18,8.570929266142613e-7,4.252371746852726e-7,0.0056178353620301765,-2.7755575615628914e-17,0.028228929739775643,0.005938162429485121
Jiddah,2023,25,6.726514363403095,5.640404564249462,7.806715283584426,0.5367507122139475,-5.536964824684064,-8.014357581327866,-2.3683201712276145,1.3464810784018109,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,324.44044473606186,316.03789096178167,331.74796511976194,2.926344023919556,99781.3834698574,98619.25881140036,100411.33813593915,379.72628789138093,9.532972347034579e-7,-3.469446951953614e-18,2.5712787798462533e-6,1.0261841280929399e-6,0.0030093874312507518,-2.7755575615628914e-17,0.026413542943506257,0.005177593087241898
Jiddah,2023,26,7.782768581380071,4.949753995398881,8.934359303271375,1.0618924245265744,-6.648046322961546,-8.99704445963542,-3.0138068902993314,1.408170330674152,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,322.774579039135,314.7574608574771,328.3810481739043,2.9380343552221073,99676.61173648355,98387.27315817984,100404.24859135856,394.7621131397244,2.448836933158822e-7,-3.469446951953614e-18,8.570929266142613e-7,3.881866547748143e-7,0.0019298823487865447,-2.7755575615628914e-17,0.025529295500304944,0.004874343366188728
Jiddah,2023,27,6.643868769623517,4.842120140513076,8.833183479678718,1.0742964134942024,-3.8093715130680303,-6.566800104875588,-2.008965435828177,0.9297527295337557,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,324.48125669793,315.7477861337215,329.8958300611369,2.8876793273679073,99840.57152146648,98449.50360505393,100566.12652594876,417.67619696692753,2.5800246260084747e-7,-3.469446951953614e-18,8.570929266142613e-7,3.941566508023847e-7,0.0014217955178252365,-2.7755575615628914e-17,0.0249330983605707,0.004701056931772116
Jiddah,2023,28,5.67541302470339,3.9925302459477905,8.047097559496057,0.9834835577898068,-3.9901696371717366,-7.5521154922195,2.52220864156473,2.98160547783385,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,325.44335349966315,315.89047613058494,331.7196161137626,3.2194460351481258,99737.69073521573,98448.3220142905,100414.88290822944,396.3800617825826,3.6732553997555803e-7,-3.469446951953614e-18,8.570929266142613e-7,4.252371746852726e-7,0.0011991273015119765,-2.7755575615628914e-17,0.024417287352036604,0.00454831869660068
Jiddah,2023,29,6.0773485913769525,3.1806122005925364,7.734241821294651,0.9568640193842388,-3.6230079234026453,-5.496245924495446,-0.14460152646745925,1.320345439730758,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,326.70294612030625,317.7322165536769,331.7139463125627,2.667335604517774,99732.745335779,98553.48359223598,100365.25609616529,378.7424022800474,4.897673866352339e-7,-3.469446951953614e-18,8.570929266142613e-7,4.252371746852726e-7,0.0010312802392994792,-2.7755575615628914e-17,0.0234995456875019,0.004324663398746669
Jiddah,2023,30,5.675564956845491,4.35453877788038,7.1810038071816145,0.64098227186352,-3.4564596901243343,-7.35647931965617,-0.0950353560675368,2.2375684732776375,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,328.7368474842344,319.4085877751059,335.62516417360814,3.305277546300353,99690.77073056373,98477.86178337631,100360.13586952374,389.5908857022658,6.734301566247121e-7,-3.469446951953614e-18,2.5712787798462533e-6,6.751546925033396e-7,9.247139310163266e-4,-2.7755575615628914e-17,0.022568406334433827,0.004099600062484769
Jiddah,2023,31,6.127045045905774,3.3887043200384257,7.894257485558214,0.818163457297581,-2.8122661515187564,-6.25776254245789,1.5500357994026153,2.436686378140319,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,328.20787335307244,319.11470307957916,334.1132171869755,3.1678497891642476,99878.42663507453,98572.38904445089,100555.49220907787,395.97285482319205,5.02886155920146e-7,-3.469446951953614e-18,2.5712787798462533e-6,6.597046616142621e-7,7.650695352528218e-4,-2.7755575615628914e-17,0.02086020104643127,0.003669854228914337
Jiddah,2023,32,6.552217077782065,4.914952382319138,8.320487550906002,0.8641127376297798,-4.5062214444318744,-7.049694764983923,-1.6972993643741194,1.203316195034866,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,326.24677782921174,316.92993968389493,331.8311222040267,2.9092074625408744,99835.39904761431,98597.20245048296,100644.5053799231,402.66844298040087,2.448836933158822e-7,-3.469446951953614e-18,8.570929266142613e-7,3.881866547748143e-7,6.672185600717222e-4,-2.7755575615628914e-17,0.018951030430428395,0.003446487009264505
Jiddah,2023,33,4.57839522995002,0.2612232765732241,6.515109024954769,1.0696071753414351,2.0954495086243035,-2.2034751045187817,6.354950317867821,2.0498850099226438,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,327.6461821547827,320.2741774249531,332.8800354260032,2.5597839252465175,99761.22810360363,98633.43790056155,100454.26926701052,379.0144179964898,8.820185882576902e-6,-3.469446951953614e-18,9.085185022135456e-5,2.149467916932141e-5,6.703287377669658e-4,-2.7755575615628914e-17,0.01791270956909352,0.0032336257336965483
Jiddah,2023,34,4.666638516386755,0.9751945139823959,6.044390299587516,0.9825396273002371,1.0351085801922897,-2.652199147154443,5.684305012305234,2.0699408137708533,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,329.00094161716413,321.41664236672744,334.2143286417065,2.311556547275894,99653.61693528296,98493.61632688875,100340.44269013322,385.7230439685756,2.907993858160769e-6,-3.469446951953614e-18,1.628476560571468e-4,1.216126743628761e-5,6.129784281777629e-4,-2.7755575615628914e-17,0.01675380951095845,0.0030117400115182344
Jiddah,2023,35,5.771878951890925,4.419119090811863,7.010583536945757,0.5854203636042612,-2.8165365207913844,-5.734689244222345,3.341176957036175,2.164251989273849,0,0,0,0,0.18965328536235523,0,0.5078057569158858,0.21608432353435444,326.5416846317575,318.3351054145967,332.46236007094586,2.8600382098455843,99882.95204731815,98689.76039361848,100591.33379556864,384.21403119685704,1.788525545845273e-6,-3.469446951953614e-18,3.599790291789265e-5,4.510123185587132e-6,5.57405362985843e-4,-2.7755575615628914e-17,0.015916453977623868,0.0028879485197493442
